confirmed_exchange_in_atom,confirmed_exchange_out_atom,unconfirmed_behavioral_in_atom,ibc_inbound_atom,ibc_outbound_atom,confirmed_exchange_gross_atom,confirmed_exchange_net_in_atom,all_behavioral_candidate_in_atom,ibc_gross_atom,ibc_net_inbound_atom,binance_usdt_range_pct_of_open,binance_usdt_base_volume_atom,binance_usdt_quote_volume,binance_usdt_trade_count,binance_usdt_realized_abs_return_pct,max_usdt_vs_usdc_low_discount_pct,max_usdt_vs_mark_low_discount_pct,max_usdt_vs_coinbase_low_discount_pct,start_utc,end_utc
69007.37674400001,68260.098119,59032.418999,11437.789029,5748.8992960000005,137267.474863,747.2786250000063,128039.79574300001,17186.688325,5688.889732999999,1.1820330969267272,81221.84,380022.51943,2476.0,5.582430418749462,0.1502468340845553,0.007674907601451508,0.10715816545222578,2025-09-12T16:00:00Z,2025-09-12T18:00:00Z
46583.904854,49912.193503999995,46194.65568,14113.620522000001,4587.578576,96496.09835799999,-3328.288649999995,92778.560534,18701.199098,9526.041946000001,1.0857994464551874,115534.94,545678.74568,2824.0,3.980013448249675,0.1474926253687392,0.0230033588515699,0.1474926253687392,2025-09-12T18:00:00Z,2025-09-12T20:00:00Z
10132.299676999999,11032.592089,24898.159616,11708.404088,13496.780368,21164.891766,-900.2924120000007,35030.459293,25205.184456,-1788.3762800000004,0.674963087956128,96010.3,453157.48883,2063.0,4.679247526574759,0.19063757678459137,0.06364022061943198,0.14836795252224366,2025-09-12T20:00:00Z,2025-09-12T22:00:00Z
260152.93765100001,259061.891828,162765.461319,6181.230812,3921.893004,519214.829479,1091.0458230000222,422918.39897,10103.123816,2259.3378079999998,0.7201864011861853,93013.69,441170.41741,2304.0,3.9862229374447278,0.1683147485798453,0.015863741205068838,0.16920473773265332,2025-09-12T22:00:00Z,2025-09-13T00:00:00Z
94488.466629,95737.240642,168509.925977,10264.692823,3113.501537,190225.70727100002,-1248.774013000002,262998.392606,13378.19436,7151.191285999999,1.0317961676142238,146355.93,696824.44014,3651.0,5.841029879190285,0.20920502092051096,0.04184975936387669,0.12620950778290396,2025-09-13T00:00:00Z,2025-09-13T02:00:00Z
57597.116535,57916.343134,103297.442198,4317.022393,12216.060342,115513.459669,-319.22659900000144,160894.558733,16533.082735,-7899.0379490000005,1.3066385669125264,493117.77,2343743.28517,5423.0,4.687401835692295,0.7374631268436627,0.9962956495735753,0.8836524300441795,2025-09-13T02:00:00Z,2025-09-13T04:00:00Z
47073.251658,45386.370184,74300.042838,6094.710292,5917.300109000001,92459.621842,1686.8814740000016,121373.29449599999,12012.010401,177.41018299999905,0.9661835748792326,140598.05,671117.62859,2529.0,3.5188019156727757,0.12599748005038824,0.03671382692301828,0.14675052410900724,2025-09-13T04:00:00Z,2025-09-13T06:00:00Z
65924.469057,64395.437612,60497.083891,10695.220996,9956.948382999999,130319.90666899999,1529.0314449999933,126421.552948,20652.169379,738.272613000001,0.4589069670421226,152359.84,730274.32386,2658.0,3.7769207446152198,0.1460767946577568,0.02111199600335345,0.125234815278652,2025-09-13T06:00:00Z,2025-09-13T08:00:00Z
147763.028001,151078.52372599998,84842.390902,10786.887268,5272.16525,298841.551727,-3315.495724999986,232605.418903,16059.052518,5514.722018,1.2949039264828794,175474.76,845611.94778,3715.0,3.9839955183181397,0.16539177175936004,0.026256819694225886,0.12409513960703888,2025-09-13T08:00:00Z,2025-09-13T10:00:00Z
36097.909847,35726.705706,124952.561288,4486.728571,27044.116725,71824.61555300001,371.204141000002,161050.471135,31530.845296,-22557.388154,0.9284093253558887,144252.76,699343.70877,3745.0,6.025829497523616,0.12399256044637319,0.040750467969152826,0.1446579871874465,2025-09-13T10:00:00Z,2025-09-13T12:00:00Z
66675.251939,62168.167129999994,410565.683889,10532.984853,16636.598027,128843.419069,4507.084809,477240.93582799996,27169.58288,-6103.613174,2.034107252927886,230957.42,1120204.43763,6069.0,7.213256474338792,0.1642373229316374,0.20842017507294308,0.20682523267838704,2025-09-13T12:00:00Z,2025-09-13T14:00:00Z
62521.274147,64836.467555,69819.915752,18314.614942,5182.299378,127357.741702,-2315.1934080000065,132341.189899,23496.91432,13132.315564,1.8407445708376324,222383.73,1079621.43583,6806.0,9.915246121888256,0.2263840296357289,0.03780892551723536,0.14418125643667068,2025-09-13T14:00:00Z,2025-09-13T16:00:00Z
82817.469467,79464.361411,67448.951696,17761.54517,20106.936235999998,162281.830878,3353.1080559999973,150266.421163,37868.481406,-2345.3910659999965,2.4737167594310474,285958.04,1377476.09987,8869.0,10.262200231915596,0.1443001443001357,0.09271533733503645,0.27196652719665426,2025-09-13T16:00:00Z,2025-09-13T18:00:00Z
77188.392937,79276.754577,241144.06126699998,5421.231748,4104.989581,156465.147514,-2088.361640000003,318332.45420399995,9526.221329,1316.2421670000003,0.8274720728175432,126920.56,611318.20927,4195.0,6.853809458696758,0.20764119601328623,0.028888576445684766,0.20703933747411307,2025-09-13T18:00:00Z,2025-09-13T20:00:00Z
31024.411304,31206.685166,169642.28788299998,14080.437046000001,11628.126416000001,62231.096470000004,-182.2738619999982,200666.699187,25708.563462000002,2452.31063,0.8322929671244286,114677.79,554206.68715,2659.0,4.801939609864547,0.18629683295384725,0.06134751463572341,0.1243265644425895,2025-09-13T20:00:00Z,2025-09-13T22:00:00Z
15761.234887,15296.220785,28983.450575,1741.213841,2074.494061,31057.455672,465.014102000001,44744.685462,3815.707902,-333.2802199999999,0.620989443179471,41573.42,200686.36893,1610.0,4.101037623201886,0.14483757500518557,0.020712510356257763,0.12430080795525766,2025-09-13T22:00:00Z,2025-09-14T00:00:00Z
13053.628234,15008.527855,32388.209131,4680.162647,14734.206881,28062.156089,-1954.8996210000005,45441.837365,19414.369528,-10054.044234,1.4724180837826757,81090.34,388005.11368,3047.0,6.137810066208971,0.12594458438287548,0.04186728072010926,0.16764459346185756,2025-09-14T00:00:00Z,2025-09-14T02:00:00Z
27717.762935,28178.891669,142769.37858000002,4643.323988,3041.8177920000003,55896.654603999996,-461.1287340000017,170487.14151500002,7685.14178,1601.5061959999998,1.4794748906022215,89562.61,428954.98413,2943.0,6.071933912329608,0.16694490818029983,0.05959275670601727,0.14565126924677152,2025-09-14T02:00:00Z,2025-09-14T04:00:00Z
50638.071907000005,49050.993840999996,62122.831697,15009.579480999999,9545.767649,99689.065748,1587.0780660000091,112760.903604,24555.34713,5463.811831999999,1.8725015779507577,125253.21,595471.83991,3533.0,5.150660528993001,0.18789144050105344,0.08494372478232703,0.14855687606111223,2025-09-14T04:00:00Z,2025-09-14T06:00:00Z
26804.265634,25915.679695,124187.075353,9114.253825,14509.651335999999,52719.945328999995,888.5859390000005,150991.340987,23623.905161,-5395.397510999999,0.9803921568627392,74528.53,355775.48016,2502.0,5.885583621676038,0.20924879681941677,0.04551094756887197,0.16757436112274648,2025-09-14T06:00:00Z,2025-09-14T08:00:00Z
266806.493176,263800.541758,49589.454257,2320.615134,3973.798213,530607.034934,3005.9514180000406,316395.947433,6294.413347,-1653.183079,0.902413431269678,92405.5,439989.83101,2844.0,5.736726696438166,0.1891948707168245,0.04214075010536833,0.1472444257467287,2025-09-14T08:00:00Z,2025-09-14T10:00:00Z
25977.028709,28341.115714,73657.231883,11065.578594,26439.831776,54318.144423,-2364.087005000001,99634.260592,37505.41037,-15374.253181999999,2.177098597446098,128493.25,606908.2794,3639.0,6.522498837454749,0.12771392081737387,0.0036575787031756235,0.14641288433381305,2025-09-14T10:00:00Z,2025-09-14T12:00:00Z
13259.329925,13055.793139,123006.473304,11796.133243,21471.044264,26315.123064,203.53678600000057,136265.803229,33267.177507,-9674.911021,1.3011945392491457,160980.9,752377.87202,5458.0,9.732762929744432,0.15021459227468892,0.012969953328123562,0.1716001716001725,2025-09-14T12:00:00Z,2025-09-14T14:00:00Z
58460.281038,58379.173897,58668.098221,6566.910601,7862.236577,116839.454935,81.10714100000041,117128.37925900001,14429.147178,-1295.325976,1.631251341489582,165741.18,769459.39069,5966.0,9.194952194995087,0.19255455712452463,0.0,0.19379844961241455,2025-09-14T14:00:00Z,2025-09-14T16:00:00Z
16643.997466,17432.678256,86427.643977,11272.079361,6415.806636,34076.675722,-788.6807899999985,103071.641443,17687.885997,4856.272725,1.2502694546238375,90234.33,421249.65095,3043.0,6.515529920474261,0.19359001935901343,-0.021358393848780466,0.12790449797485115,2025-09-14T16:00:00Z,2025-09-14T18:00:00Z
24647.244132,24590.705659,63437.745590000006,14835.684096,6498.854064,49237.949791,56.53847300000052,88084.989722,21334.53816,8336.830032000002,0.8326216908625234,50859.72,237115.92222,2039.0,4.847152138727728,0.12875536480687622,0.0,0.12889366272825775,2025-09-14T18:00:00Z,2025-09-14T20:00:00Z
18946.283178,19081.533017,109655.233336,10462.367368,11399.944314,38027.81619500001,-135.24983900000007,128601.516514,21862.311682,-937.576946000001,0.9448142581060682,77288.56,360440.25917,2219.0,4.610398629297063,0.19350677273702876,0.007280445731039364,0.14963659683624453,2025-09-14T20:00:00Z,2025-09-14T22:00:00Z
24766.191136,27456.831466,59873.608791,24778.694681,37701.610113999996,52223.022602,-2690.6403299999984,84639.799927,62480.304795,-12922.915432999995,1.1769741065696493,65203.14,304042.47971,2341.0,5.796277764015212,0.19288469781397755,0.011359666289245673,0.10771219302027069,2025-09-14T22:00:00Z,2025-09-15T00:00:00Z
33442.546896,32887.034378,58127.77424,34256.457475999996,8700.274974,66329.581274,555.5125180000032,91570.321136,42956.732449999996,25556.182501999996,1.5749730312837198,158497.13,734401.61057,4146.0,7.268961560971587,0.17256255392580355,0.08635578583764403,0.15102481121898048,2025-09-15T00:00:00Z,2025-09-15T02:00:00Z
18657.617678,18973.394864,22543.753412000002,3153.359694,1863.204763,37631.012542,-315.777186000003,41201.37109,5016.564457,1290.1549310000003,0.8405172413793041,83843.08,389314.7052,2673.0,5.985912619482825,0.17248814144027458,0.021588946459405456,0.12878300064391723,2025-09-15T02:00:00Z,2025-09-15T04:00:00Z
4809.209479,1199.541532,66683.734494,1474.336585,3047.941355,6008.751011,3609.667947,71492.943973,4522.27794,-1573.60477,0.8170285960008655,89731.03,418173.88482,2718.0,5.281083734799785,0.1505700150569944,0.0,0.1503113592441374,2025-09-15T04:00:00Z,2025-09-15T06:00:00Z
79620.189758,77501.436433,429301.197334,139963.122164,144900.860624,157121.626191,2118.753324999998,508921.387092,284863.982788,-4937.738459999993,2.6980728051391933,317258.35,1455008.2705,8108.0,10.562064253776837,0.15069967707210807,0.0,0.15303891560995986,2025-09-15T06:00:00Z,2025-09-15T08:00:00Z
75597.015359,75123.283898,215581.369403,14242.631143,14956.723934,150720.29925699998,473.73146100000304,291178.384762,29199.355077,-714.0927909999991,1.9078947368420998,356752.17,1608913.20647,11345.0,11.104263577740348,0.15503875968991832,0.08754594825364226,0.15466195315951836,2025-09-15T08:00:00Z,2025-09-15T10:00:00Z
34091.985617,36337.935193,182292.334752,25523.990833,1378.863952,70429.92081,-2245.949575999999,216384.320369,26902.854785,24145.126881,0.9977827050997766,118787.17,536225.27719,3669.0,6.8234979509990135,0.155141843971629,-0.04279731623897387,0.17726567693330253,2025-09-15T10:00:00Z,2025-09-15T12:00:00Z
48143.020372,47663.951769,110871.709855,15393.44112,14676.892087,95806.972141,479.0686029999997,159014.730227,30070.333207,716.5490329999993,1.017699115044234,143924.5,649203.19704,4354.0,7.933259754973143,0.2654280026542666,-0.018430950346193242,0.155073105892789,2025-09-15T12:00:00Z,2025-09-15T14:00:00Z
28826.847942,31170.027104,145719.222954,4630.0743999999995,13976.103501,59996.875046,-2343.1791620000004,174546.070896,18606.177901,-9346.029101,1.4611467788355066,132316.0,595602.20453,5189.0,9.885720244761131,0.19964507542148402,-0.003950100160809988,0.13342228152102287,2025-09-15T14:00:00Z,2025-09-15T16:00:00Z
77003.616604,66756.670044,188664.955555,32747.926231,15651.838521,143760.286648,10246.946559999997,265668.572159,48399.764752,17096.08771,0.8680169152014177,105308.26,471209.42944,3726.0,7.352886432019079,0.17881090746535433,-0.022717620510559478,0.15621513055120717,2025-09-15T16:00:00Z,2025-09-15T18:00:00Z
105872.222732,105102.13394700001,145761.576105,10328.183737,19569.425752,210974.35667900002,770.0887849999854,251633.79883699998,29897.609489,-9241.242015,1.0922871154703606,153950.52,688892.53522,3105.0,5.849185914843802,0.4027746699485468,0.43192723916897213,0.4027746699485468,2025-09-15T18:00:00Z,2025-09-15T20:00:00Z
185471.89697,187768.535113,148436.476695,11955.297681,12859.241901,373240.43208299996,-2296.638142999989,333908.37366499996,24814.539581999998,-903.9442199999994,0.7343124165553956,92916.03,419100.28487,2070.0,4.236944200314685,0.11120996441282838,0.0,0.13280212483399723,2025-09-15T20:00:00Z,2025-09-15T22:00:00Z
16226.6544,13909.20942,80464.764862,4116.931976,1046.778289,30135.86382,2317.44498,96691.419262,5163.710265,3070.153687,0.729765590446713,36611.590000000004,165199.41579,1325.0,4.167117638019557,0.15479876160992,-0.022222222222234578,0.1548330015483268,2025-09-15T22:00:00Z,2025-09-16T00:00:00Z
42436.073129000004,32703.859512,42894.425387999996,4035.282564,13928.674426,75139.932641,9732.213617000005,85330.498517,17963.95699,-9893.391862,1.4190687361419083,97979.74,438571.13399,2576.0,5.0652725480762495,0.15593673423924814,0.008167969861583302,0.08988764044944864,2025-09-16T00:00:00Z,2025-09-16T02:00:00Z
39936.449893,70003.709518,384719.749366,1615.906197,7764.650181,109940.159411,-30067.259625000006,424656.199259,9380.556378,-6148.743984,0.9887640449438111,244747.14,1087587.30808,3620.0,6.132886939631077,0.15691548980050207,0.11284134506882593,0.1579066095195092,2025-09-16T02:00:00Z,2025-09-16T04:00:00Z
22389.475951,22858.222027,65089.029237,7011.757908,9566.099769,45247.697978,-468.74607599999945,87478.50518800001,16577.857677,-2554.341861000001,1.4170040485829898,146726.27,653288.77135,3231.0,5.478715264140033,0.20224719101124,-0.022416498542909835,0.13504388926399713,2025-09-16T04:00:00Z,2025-09-16T06:00:00Z
46495.204414,45086.451642,132814.343535,113889.76365699999,8102.375831,91581.656056,1408.7527719999998,179309.547949,121992.13948799999,105787.38782599999,0.9598214285714317,92505.23,412767.95275,2947.0,5.556701186852608,0.13486176668915384,-0.017557766208575742,0.06720430107527431,2025-09-16T06:00:00Z,2025-09-16T08:00:00Z
79658.443646,83017.420166,373441.88575,6301.392754,6450.6745120000005,162675.863812,-3358.9765199999965,453100.329396,12752.067266000002,-149.28175800000008,0.9830205540661413,174688.59,783981.48359,4360.0,6.8178707077475975,0.15593673423924814,-0.005467144158277648,0.06696428571428825,2025-09-16T08:00:00Z,2025-09-16T10:00:00Z
39243.156397,41525.392581,220759.925899,2012.005276,5889.899391,80768.548978,-2282.2361840000012,260003.08229599998,7901.904667,-3877.894115,0.7361142092348757,142727.66,637649.45976,4055.0,5.866479038849293,0.20125223613596255,-0.013000345181568562,0.1119319453772083,2025-09-16T10:00:00Z,2025-09-16T12:00:00Z
35158.819806,35704.636779,346139.662679,11242.350362,19668.389001,70863.456585,-545.8169730000009,381298.482485,30910.739363,-8426.038639,1.4119229045271118,193887.45,866372.13083,5519.0,7.743755077634318,0.15709156193897122,0.02132550272493372,0.15656452695145262,2025-09-16T12:00:00Z,2025-09-16T14:00:00Z
33530.102868,32169.629365,122337.65693900001,18635.022009,3818.209561,65699.732233,1360.473503000001,155867.759807,22453.23157,14816.812448,1.877934272300481,125712.94,563496.0116,3741.0,7.966162317970582,0.19915910599690445,-0.01032363193687047,0.1345895020188448,2025-09-16T14:00:00Z,2025-09-16T16:00:00Z
53967.056544,51794.115263,187318.929869,13500.752284,4160.825558,105761.171807,2172.9412809999994,241285.986413,17661.577842,9339.926726000002,1.679186920017687,174346.83,791473.84941,4718.0,7.0762596440913095,0.13262599469496816,-0.012859140755527854,0.13280212483399723,2025-09-16T16:00:00Z,2025-09-16T18:00:00Z
11816.252258,12264.486174,46907.523836,4844.892381,5034.436283,24080.738432,-448.2339159999992,58723.776094,9879.328664,-189.54390200000034,0.8573312816003646,105382.09,478539.71574,2769.0,5.480798718995228,0.17621145374449032,0.13297654540631587,0.22021581149528346,2025-09-16T18:00:00Z,2025-09-16T20:00:00Z
26509.113578,26087.332346,52975.313847,26779.772423,29958.09111,52596.445924,421.7812320000012,79484.427425,56737.863532999996,-3178.3186870000027,0.7036059806508361,77915.20999999999,353982.14383,1959.0,4.642420869330999,0.10981770261365709,0.008445940013568354,0.11032656663724216,2025-09-16T20:00:00Z,2025-09-16T22:00:00Z
341003.224878,339364.972748,188661.928053,31625.882152,62215.661636000004,680368.197626,1638.252129999979,529665.152931,93841.54378800001,-30589.779484000006,0.6384852487890779,122836.1,559609.32401,3653.0,5.512060439528832,0.17559262510974394,-0.021968365553615143,0.1319551352540027,2025-09-16T22:00:00Z,2025-09-17T00:00:00Z
188674.646864,148070.244791,88105.932855,12097.016028,16082.905538,336744.89165500004,40604.402073000005,276780.57971900003,28179.921566,-3985.889510000001,1.05564108203211,80013.48,363191.54724,2515.0,5.532081954276635,0.1546277888226366,-0.006015145557913826,0.1105216622457994,2025-09-17T00:00:00Z,2025-09-17T02:00:00Z
27500.507083,25094.688496,31022.811965,5977.078868,11899.361887,52595.195579,2405.8185870000016,58523.319048000005,17876.440755,-5922.2830189999995,0.883782589482988,100673.81,456824.02365,2665.0,5.332319805161068,0.1546277888226366,-0.014918635355609666,0.15391380826735857,2025-09-17T02:00:00Z,2025-09-17T04:00:00Z
9707.49583,9689.277618,43701.184452,1944.932597,7620.718771,19396.773448,18.218211999999767,53408.680282,9565.651367999999,-5675.786174,0.9513274336283221,68666.34,309575.7137,2479.0,6.14825093138065,0.15569395017794863,-0.0250044835042873,0.15555555555555323,2025-09-17T04:00:00Z,2025-09-17T06:00:00Z
47927.647922,53063.675665999996,36506.494006,8220.577332,4700.153172,100991.323588,-5136.027743999999,84434.141928,12920.730504000001,3520.4241600000005,0.6189213085764913,78875.27,357785.17602,2398.0,5.004777788810566,0.1764446404940445,-0.044014084507049134,0.11039964672112657,2025-09-17T06:00:00Z,2025-09-17T08:00:00Z
14265.980961,12917.369429,97534.556607,3701.794813,7170.720784,27183.35039,1348.611531999999,111800.537568,10872.515597,-3468.925971,1.1463844797178042,172364.04,775939.17452,2892.0,4.837881678940015,0.15552099533437946,0.04448398576514245,0.132949257699988,2025-09-17T08:00:00Z,2025-09-17T10:00:00Z
19473.840694,32906.932679,129730.54460499999,2094.129069,10435.933056,52380.773372999996,-13433.091985,149204.385299,12530.062125,-8341.803987,0.6020066889632136,71595.84,320998.85491,2213.0,4.123574567146759,0.15607580824973377,-0.022281639928678487,0.1339584728734189,2025-09-17T10:00:00Z,2025-09-17T12:00:00Z
26310.246683,27172.80097,117052.546334,31357.449314,16263.846578,53483.047653,-862.554286999999,143362.793017,47621.295892,15093.602736,0.6010685663401633,66063.27,296560.26775,2317.0,4.944430043939807,0.13345195729538295,0.032570177325108585,0.11155734047300081,2025-09-17T12:00:00Z,2025-09-17T14:00:00Z
17645.721010999998,17448.44011,44922.49484,2014.743443,2859.542654,35094.161121,197.28090099999827,62568.215851,4874.286097,-844.7992109999998,0.5802276277616757,55102.42,246734.61533,2462.0,5.670947121296432,0.1339285714285765,-0.01986469628367793,0.15645954403219475,2025-09-17T14:00:00Z,2025-09-17T16:00:00Z
17055.813952,15476.613857999999,116223.851575,10542.820081,5807.030067,32532.42781,1579.2000940000016,133279.665527,16349.850148,4735.790014,1.676727028839709,130677.91,586828.02676,4181.0,7.40316285035596,0.15625000000001332,0.2432464744903884,0.13437849944009095,2025-09-17T16:00:00Z,2025-09-17T18:00:00Z
43398.445304,44573.061956,139813.056084,25316.171277,19238.360559,87971.50726,-1174.616651999997,183211.501388,44554.531836,6077.810718000001,2.08100246140076,373062.52999999997,1679657.49083,12834.0,12.582200659586395,0.22232103156958338,0.09378986421999524,0.2007136485281058,2025-09-17T18:00:00Z,2025-09-17T20:00:00Z
31457.946746,29668.63158,149784.276764,21966.409805,19654.09306,61126.578326,1789.3151660000003,181242.22351,41620.502865,2312.316745,1.6026344676179916,127322.88,580018.63651,4116.0,7.815797702080585,0.17493986442160825,0.02890627068009577,0.132275132275117,2025-09-17T20:00:00Z,2025-09-17T22:00:00Z
71661.094466,96394.176422,122519.73774699999,17365.220621,10222.636035,168055.270888,-24733.08195600001,194180.832213,27587.856656,7142.584586000001,1.3545990823683696,206853.73,952763.90933,7794.0,7.440233728079826,0.1523063533507285,0.1253964930894691,0.1523063533507285,2025-09-17T22:00:00Z,2025-09-18T00:00:00Z
46313.186986,25146.984245,42516.08052,5890.101995,1969.1263410000001,71460.171231,21166.202741,88829.267506,7859.228336,3920.975654,0.8885999133073336,60503.12,279001.2884,3722.0,6.225842607584919,0.1299545159194282,0.023012963685564714,0.13006720138738492,2025-09-18T00:00:00Z,2025-09-18T02:00:00Z
29588.873587000002,30678.55961,70350.950296,7087.941359,3478.702886,60267.433197000006,-1089.6860229999984,99939.823883,10566.644245,3609.2384730000003,1.2806598654221872,120911.18000000001,558066.01964,3451.0,5.433693943240847,0.19599303135887647,0.1980318864609476,0.19599303135887647,2025-09-18T02:00:00Z,2025-09-18T04:00:00Z
12499.490823,12883.624394999999,50641.978278,2115.772476,4575.618088,25383.115218,-384.1335719999988,63141.469101,6691.390564,-2459.845612,1.0367170626349902,76191.0,351501.86642,2477.0,4.595887730520065,0.195694716242667,0.07769488426481175,0.1298420255355981,2025-09-18T04:00:00Z,2025-09-18T06:00:00Z
35869.247176,33923.564627,53456.746741,5514.539404,12000.331421,69792.81180299999,1945.6825489999974,89325.993917,17514.870825,-6485.792017000001,1.0008703220191528,117209.37,536102.17414,4087.0,6.975265845807788,0.19663535066638538,0.17471616225586128,0.1534414730381517,2025-09-18T06:00:00Z,2025-09-18T08:00:00Z
41820.194322,42599.491616,73558.248791,10368.965268,32128.542129999998,84419.68593800001,-779.2972939999963,115378.44311300002,42497.507398,-21759.576861999998,0.850785340314149,95965.09999999999,442181.87595,3208.0,5.754534469719452,0.10874293170943794,0.021762785636547655,0.10874293170943794,2025-09-18T08:00:00Z,2025-09-18T10:00:00Z
23630.556902,22586.880716,54146.162643,5708.135231,8125.217592999999,46217.437617999996,1043.6761860000006,77776.719545,13833.352824,-2417.082361999999,0.6942937730527236,73068.03,335497.99367,2572.0,5.488694403787919,0.10895619960777925,0.02171552660152898,0.1526051885764046,2025-09-18T10:00:00Z,2025-09-18T12:00:00Z
18049.487284,25387.987675,357289.0219,6804.054873,6939.496709,43437.474959,-7338.500391000001,375338.50918399997,13743.551582,-135.44183599999997,1.0004349717268242,121531.55,559906.28004,3624.0,6.42679295092794,0.17331022530329143,0.03239780116196522,0.1519097222222099,2025-09-18T12:00:00Z,2025-09-18T14:00:00Z
72045.992372,63968.620481,79294.864029,7023.120145,3443.034529,136014.612853,8077.371890999995,151340.856401,10466.154674,3580.085616,0.7147498375568629,109231.53,505035.44202,3233.0,5.42999917328757,0.15125324114086958,0.015674605710125356,0.10785159620362306,2025-09-18T14:00:00Z,2025-09-18T16:00:00Z
17179.35325,24132.699255,148758.776348,7872.418667,9670.552051,41312.052505,-6953.346004999999,165938.12959800003,17542.970718,-1798.1333840000007,1.1471861471861458,161156.95,748969.19496,4205.0,5.753770831979121,0.15089458935116928,0.02160760587727184,0.12953367875646604,2025-09-18T16:00:00Z,2025-09-18T18:00:00Z
17511.618563,16500.366064,42741.78423,15478.832142000001,8507.769882999999,34011.984627,1011.2524989999984,60253.402793,23986.602025,6971.062259000002,1.136120042872472,126373.7,590708.94267,3678.0,5.396134222525784,0.12861736334405238,0.0397787786631687,0.10711225364181676,2025-09-18T18:00:00Z,2025-09-18T20:00:00Z
66803.810516,52296.648105,128428.000245,16692.048471000002,10291.014902,119100.458621,14507.162410999998,195231.810761,26983.063373000005,6401.033569000001,0.770877944325473,170859.61,801437.26668,3905.0,6.063570280412889,0.12801365478984916,0.012534592500412778,0.12806830309497474,2025-09-18T20:00:00Z,2025-09-18T22:00:00Z
129572.493821,131581.338426,114053.414687,3108.746348,6470.889319000001,261153.832247,-2008.8446050000057,243625.908508,9579.635667,-3362.1429710000007,1.2574595055413504,115678.77,541033.83574,2915.0,6.437648188976852,0.1502468340845553,0.04370156377440093,0.10736525660296481,2025-09-18T22:00:00Z,2025-09-19T00:00:00Z
34113.87231,35069.248457,71822.832486,21796.385938,3547.296662,69183.120767,-955.3761470000027,105936.704796,25343.6826,18249.089276,1.69092465753426,173073.99,817451.56926,4568.0,7.0978287273343765,0.17094017094017033,0.0381373324678802,0.14890448840672033,2025-09-19T00:00:00Z,2025-09-19T02:00:00Z
19756.970055,24395.447346,235107.221456,3611.140109,17366.963611,44152.417401,-4638.477290999999,254864.191511,20978.10372,-13755.823502,2.20572640509014,145664.56,678048.32609,3849.0,6.895291413981974,0.15115525804363372,0.06925715144174838,0.15115525804363372,2025-09-19T02:00:00Z,2025-09-19T04:00:00Z
33196.530082,28346.519874,38939.680458,8023.87834,8456.620859999999,61543.049956,4850.010207999996,72136.21054,16480.4992,-432.7425199999989,1.4044943820224804,103871.14,480667.68305,3404.0,7.599997483372212,0.17286084701815252,0.008912501643654203,0.15102481121898048,2025-09-19T04:00:00Z,2025-09-19T06:00:00Z
36552.198764,35347.035033,45160.379333,40533.657485,22577.576954,71899.233797,1205.1637310000006,81712.57809699999,63111.23443900001,17956.080531000003,0.9472551130247493,107572.48,498312.21264,3524.0,7.744100890558481,0.17252533965925743,0.021565667457390525,0.17233950883239757,2025-09-19T06:00:00Z,2025-09-19T08:00:00Z
28595.945327,31706.635229,55968.092483,10068.965478,11817.843934,60302.580556,-3110.6899019999983,84564.03781000001,21886.809412000002,-1748.8784560000004,1.7248814144027613,160134.62,744842.95012,4664.0,7.462144320169228,0.1711596063329046,0.018847510873487572,0.12922679302175277,2025-09-19T08:00:00Z,2025-09-19T10:00:00Z
40812.046333,39981.862305,68542.503247,3778.269667,12444.250639,80793.908638,830.184027999996,109354.54957999999,16222.520306,-8665.980972,1.5361315447858204,191869.98,886447.16839,4562.0,6.993583054805885,0.19425857975394756,-0.004016300885845148,0.15247222827271534,2025-09-19T10:00:00Z,2025-09-19T12:00:00Z
33060.656394,26069.606087,95204.793003,19172.923641999998,4749.28377,59130.262481,6991.050306999998,128265.44939699999,23922.207411999996,14423.639871999998,0.9799651567944236,148992.31,683578.36933,4216.0,7.45196396973784,0.19633507853401566,0.10481651281764037,0.15270506108201465,2025-09-19T12:00:00Z,2025-09-19T14:00:00Z
17939.821956,19254.702507,94399.581278,4193.450651,11576.509512,37194.524463,-1314.880551000002,112339.403234,15769.960163,-7383.058861,1.6554127641036729,158781.58,722952.62781,5085.0,9.10330019798935,0.17632797002424816,-0.0199939706343244,0.130804447351196,2025-09-19T14:00:00Z,2025-09-19T16:00:00Z
24010.838154999998,33720.142704,121638.09028799999,7936.019883,6259.286113,57730.980858999996,-9709.304549,145648.92844299998,14195.305996,1676.7337699999998,1.2975588299978045,111228.9,503049.90041,3144.0,6.796604656275562,0.17609509134932644,0.0,0.13291980505095724,2025-09-19T16:00:00Z,2025-09-19T18:00:00Z
19134.870053,19242.444458,86458.050987,7064.357782,9189.706344,38377.314511000004,-107.57440500000303,105592.92103999999,16254.064126000001,-2125.348562,0.933955970647094,117662.54,529466.94709,2953.0,6.221782551738575,0.1776198934280493,-0.022296544035671495,0.13342228152102287,2025-09-19T18:00:00Z,2025-09-19T20:00:00Z
20844.133979000002,18013.333298,65651.253392,10137.345301,13832.753524,38857.467277,2830.8006810000006,86495.387371,23970.098825,-3695.4082230000004,0.7120605251446379,74814.33,336326.62498,2203.0,4.536782984201815,0.20000000000001128,-0.02356626666648598,0.13351134846461,2025-09-19T20:00:00Z,2025-09-19T22:00:00Z
